address	ID	Name
"        36, 129389, -5, 424017"	2220	"1, Puerto Militar, Calle GaitÃ¡n de Ayala, Algeciras, CÃ¡diz, Andalusia, Spain, 11207"
"        16, 012115, 48, 850762"	2222	"N 5, Hadramaut, Yemen"
"        50, 320497, -4, 20882"	2223	"South West Coast Path, Torpoint, Cornwall, United Kingdom, PL10"
"        23, 709895, 58, 095499"	2224	"Unnamed Road, Seeb, Muscat Governorate, Oman"
"        48, 248633, 16, 550963"	2227	"7, Breitenleer StraÃŸe, Essling, Raasdorf, Raasdorf bei Wien, GÃ_nserndorf District, Lower Austria, Austria, 2281"
"        36, 17547, 120, 298082"	2228	"Hongdao Interchange, Huangdao, Qingdao, Shandong, China"
"        33, 916423, -116, 938154"	2229	"945, Hogan Avenue, Banning, Riverside County, California, United States, 92220"
"        -24, 495428, 18, 104009"	2230	"C20, Hardap, Namibia"
"        30, 63694, 34, 961615"	2231	"Israel National Trail, Be'er Sheva, South District, Israel"
"        22, 229166, -75, 739119"	2237	"Ragged Island, The Bahamas"
"        47, 583187, -103, 37941"	2239	"Scenic Drive, Theodore Roosevelt National Park, Grassy Butte, Central McKenzie, McKenzie County, North Dakota, United States, 58634"
"        64, 712634, -17, 193152"	2240	"Northeast, Iceland"
"        4, 021773, 73, 474775"	2241	"Bodu Magu, Guraidhoo, Kaafu Atoll, North Central Province, Maldives"
"        21, 573325, -82, 208891"	2243	Cuba
"        24, 301108, -77, 850409"	2244	The Bahamas
"        46, 080614, 60, 719033"	2246	"Kyzylorda Province, Kazakhstan"
"        -16, 990883, -70, 408287"	2247	"Carretera Binacional, Candarave Province, Moquegua, Peru"
"        -23, 263427, 123, 065758"	2248	"Canning Stock Route, Telfer, Western Australia, Australia, 6762"
"        -26, 286393, -68, 573184"	2249	"Diego de Almagro, ChaÃ±aral Province, Atacama Region, Chile"
"        -24, 220148, -69, 059281"	2251	"B-55, Antofagasta, Antofagasta Province, Antofagasta Region, Chile"
"        -23, 547071, -68, 426713"	2252	"B-385, San Pedro de Atacama, El Loa, Antofagasta Region, Chile"
"        -23, 642873, -68, 295736"	2253	"B-367, San Pedro de Atacama, El Loa, Antofagasta Region, Chile"
"        10, 828651, -85, 351359"	2256	"Sendero CalzÃ_n Roto, RincÃ_n de la Vieja National Park, Guanacaste, Costa Rica"
"        63, 307118, -145, 13003"	2258	"99737, Delta Junction, Alaska, United States"
"        18, 805792, 22, 877479"	2259	"Ennedi, Chad"
"        -11, 992309, 131, 807527"	2260	"Northern Territory, Australia"
"        47, 864352, 12, 499242"	2263	"Lachsgang, Ãœbersee, Upper Bavaria, Bavaria, Germany, 83236"
"        -3, 063896, 37, 339911"	2264	"Western Breach Trail, Mt, Kilimanjaro National Park, Rombo, Kilimanjaro, Tanzania"
"        60, 994336, -151, 873922"	2265	"Oil Gas Field, Tyonek, Kenai Peninsula Borough, Alaska, United States, 99682"
"        64, 082499, -18, 943005"	2266	"FjallabaksleiÃ° NyrÃ°ri, South, Iceland"
"        -41, 879671, -72, 437325"	2268	"V-885, HualaihuÃ©, Palena Province, Los Lagos Region, Chile"
"        47, 377937, 10, 414048"	2269	"JubilÃ_umsweg, Bad Hindelang, Swabia, Bavaria, Germany, 87541"
"        -21, 776303, 165, 620855"	2270	"RT1, Mouidou, Moindou, South Province, New Caledonia"
"        20, 546028, 144, 8973"	2272	Northern Mariana Islands
"        65, 822777, -19, 74213"	2273	"Reykjastrandarvegur, Northwest, Iceland"
"        40, 468889, -3, 722294"	2274	"32, Avenida Juan AndrÃ©s, Madrid, Madrid, Community of Madrid, Spain, 28035"
"        53, 096602, -9, 58228"	2275	"Unnamed Road, Galway, Galway, Ireland"
"        -0, 377823, -91, 498642"	2276	"Galapagos, Ecuador"
"        73, 268982, 124, 90327"	2277	"Bulunsky District, Sakha Republic, Russia"
"        19, 486581, -16, 380096"	2278	"Dakhlet Nouadhibou, Mauritania"
"        36, 823302, 37, 660617"	2280	"Dibecik KÃ¶yÃ_ Yolu, Dibecik, OÄŸuzeli, Gaziantep Province, Turkey"
"        36, 473082, 37, 084028"	2281	"Ø´Ø§Ø±Ø_, Tall Rifat, Azaz District, Aleppo Governorate, Syria"
"        21, 894115, -159, 605953"	2284	"3666, Port Allen Airport, Kuiloko Road, Hanapepe, Kauai County, Hawaii, United States, 96716"
"        49, 952876, -6, 33085"	2287	"Pool Road, Isles of Scilly, Isles of Scilly, United Kingdom, TR24"
"        53, 868809, -9, 604827"	2288	"Unnamed Road, Mayo, Mayo, Ireland"
"        3, 850211, -159, 267233"	2290	Kiribati
"        23, 793405, -166, 188018"	2291	"Honolulu County, Hawaii, United States"
"        25, 769296, -171, 766928"	2292	"Honolulu County, Hawaii, United States"
"        28, 206483, -177, 371071"	2293	"Waldron South Beach Trail, United States"
"        12, 413842, -71, 654549"	2294	"Uribia, La Guajira, Colombia"
"        65, 666757, 173, 389046"	2295	"Anadyrsky District, Chukotka Autonomous Okrug, Russia"
"        65, 430862, 173, 440887"	2296	"Anadyrsky District, Chukotka Autonomous Okrug, Russia"
"        65, 779331, 12, 069334"	2297	"12, Fylkesveg 81, Vega, VegaÃ¸yan, Nordland, Norway, 8980"
"        65, 897864, 12, 090963"	2299	"10, Fylkesveg 168, BrasÃ¸y, HerÃ¸y, Nordland, Nordland, Norway, 8842"
"        -32, 013123, 135, 351527"	2303	"Gairdner, South Australia, Australia, 5710"
"        -38, 315374, -69, 30462"	2304	"Ruta Provincial 1, AÃ±elo Department, NeuquÃ©n Province, Argentina"
"        -38, 421026, -69, 550096"	2305	"Ruta Provincial 1, AÃ±elo Department, NeuquÃ©n Province, Argentina"
"        65, 741067, -169, 016554"	2307	Diomede Ilands
"        -38, 022921, -69, 924052"	2308	"Ruta Nacional 40, LoncopuÃ© Department, NeuquÃ©n Province, Argentina"
"        33, 253187, 44, 273507"	2311	"Unnamed Road, Al-Furat, Baghdad, Al Rashid, BaghdÄÅd, Iraq"
"        32, 076029, 64, 842166"	2312	"Bridge, Musa Qala, Helmand, Afghanistan"
"        -15, 827114, 136, 643879"	2313	"Batten Point Road, Mcarthur, Northern Territory, Australia, 0852"
"        25, 616368, 55, 649874"	2314	"E11, Umm Al Quwain, United Arab Emirates"
"        37, 33198, -118, 943513"	2315	"Pacific Crest Trail, Lakeshore, Fresno County, California, United States, 93634"
"        31, 240638, 85, 092322"	2316	"206 Provincial Road, Coqen, Ngari, Xizang (Tibet), China"
"        63, 980665, -17, 17029"	2317	"Ã_jÃ_Ã°vegur, Iceland"
"        63, 989187, -17, 423791"	2318	"Ã_jÃ_Ã°vegur, South, Iceland"
"        53, 231934, -4, 153648"	2319	"Beaumaris Road, Menai Bridge, Isle of Anglesey, United Kingdom, LL59 5NN"
"        39, 570483, 2, 644315"	2321	"3-17, Carrer del Vi, Palma de Mallorca, Balearic Islands, Balearic Islands, Spain, 07012"
"        48, 019842, -88, 697477"	2322	"Greenstone Ridge Trail, Isle Royale National Park, Houghton, Keweenaw County, Michigan, United States"
"        -20, 290376, -67, 844181"	2323	"Daniel Campos, Potosi Department, Bolivia"
"        -19, 836556, -67, 647393"	2324	"Camino al VolcÃ¡n Tunupa, Daniel Campos, Potosi Department, Bolivia"
"        -19, 683562, -67, 622282"	2325	"603, Atahuallpa, Oruro Department, Bolivia"
"        -19, 773565, -67, 296597"	2326	"Daniel Campos, Potosi Department, Bolivia"
"        -19, 657073, -67, 39232"	2327	"603, Ladislao Cabrera, Oruro Department, Bolivia"
"        -19, 848765, -67, 21774"	2328	"Daniel Campos, Potosi Department, Bolivia"
"        -19, 946985, -67, 050113"	2329	"Antonio Quijarro, Potosi Department, Bolivia"
"        -19, 974152, -67, 166199"	2330	"Daniel Campos, Potosi Department, Bolivia"
"        -20, 09678, -67, 146758"	2331	"Antonio Quijarro, Potosi Department, Bolivia"
"        -20, 151038, -67, 135536"	2332	"Antonio Quijarro, Potosi Department, Bolivia"
"        -20, 577588, -67, 078158"	2333	"5, Nor LÃ_pez, Potosi Department, Bolivia"
"        -19, 977621, -68, 184945"	2334	"Daniel Campos, Potosi Department, Bolivia"
"        27, 909159, -110, 884087"	2337	"SN-S ASTILLERO BELLOT, El Cet del Mar, Las Playitas, Guaymas, Sonora, Mexico, 85480"
"        14, 241522, 40, 298383"	2340	"Afar Zone 2, Afar, Ethiopia"
"        44, 46494, 6, 310588"	2342	"La BrÃ©ole, Alpes-de-Haute-Provence, Provence-Alpes-CÃ´te d'Azur, France"
"        43, 210144, 5, 422626"	2343	"Route du Feu de la Calanque de Sormiou, Marseille, Bouches-du-Rhone, Provence-Alpes-CÃ´te d'Azur, France, 13009"
"        -25, 073513, -68, 533192"	2344	"B-885, Antofagasta, Antofagasta Province, Antofagasta Region, Chile"
"        63, 916203, -21, 244136"	2345	"Eyrarbakkavegur, Iceland"
"        -27, 588219, 17, 288751"	2346	"D463, Karas, Namibia"
"        -26, 411097, -69, 818933"	2347	"C-167, Diego de Almagro, ChaÃ±aral Province, Atacama Region, Chile"
"        37, 274018, -111, 989679"	2350	"Unnamed Road, Grand Staircase-Escalante National Monument, Kanab, Kane County, Utah, United States, 84741"
"        61, 51006, -144, 403437"	2357	"32, McCarthy Road, Chitina, Valdez-Cordova, Alaska, United States, 99566"
"        36, 834514, -76, 292823"	2360	"899, Pearl Street, Norfolk, Virginia, United States, 23523"
"        24, 657665, 46, 644559"	2361	"7777, Al Wadi, Al Hada, Riyadh, Riyadh Province, Saudi Arabia, 12914, 5000"
"        58, 529994, -134, 474801"	2364	"Glacier Spur Road, Tongass National Forest, Juneau, Juneau, Alaska, United States, 99801"
"        19, 386742, -16, 520021"	2367	"Dakhlet Nouadhibou, Mauritania"
"        19, 374536, -16, 482781"	2368	"Dakhlet Nouadhibou, Mauritania"
"        -73, 185729, 426, 461244"	2371	Antarctica
"        -34, 624335, 862, 756916"	2372	"40, Sanananda Road, Robinvale Irrigation District Section C, Victoria, Australia, 3549"
"        -34, 125474, 863, 843318"	2374	"Oxley Road, Oxley, New South Wales, Australia, 2711"
"        -32, 617788, 862, 185069"	2375	"Lake Tandou Road, Menindee, New South Wales, Australia, 2879"
"        -33, 422299, 861, 862517"	2377	"Old Roo Roo Road, Anabranch North, New South Wales, Australia, 2648"
"        -31, 432938, 856, 762114"	2378	"Gairdner, South Australia, Australia, 5710"
"        -27, 849881, 862, 009116"	2379	"Cameron Corner, Queensland, Australia, 4492"
"        -26, 455388, 861, 791106"	2380	"Eromanga, Queensland, Australia, 4480"
"        -26, 121101, 861, 554986"	2381	"Tanbar, Queensland, Australia, 4481"
"        -26, 131427, 861, 713429"	2382	"Tanbar, Queensland, Australia, 4481"
"        -25, 723548, 862, 275277"	2383	"1, Diamantina Developmental Road, Windorah, Queensland, Australia, 4481"
"        -17, 750842, 859, 648343"	2385	"LOT 1, Landsborough Street, Burketown, Queensland, Australia, 4830"
"        -17, 736945, 859, 615169"	2386	"LOT 1, Landsborough Street, Burketown, Queensland, Australia, 4830"
"        -18, 02874, 856, 425508"	2388	"State Route 16, Creswell, Northern Territory, Australia, 0852"
"        -18, 610143, 855, 614408"	2389	"Tablelands, Northern Territory, Australia, 0862"
"        -20, 939206, 850, 019728"	2390	"Tanami, Northern Territory, Australia, 0872"
"        -20, 982728, 850, 138946"	2391	"Tanami, Northern Territory, Australia, 0872"
"        -20, 867123, 850, 438238"	2392	"State Route 5, Tanami, Northern Territory, Australia, 0872"
"        -20, 874902, 849, 70018"	2393	"Tanami, Northern Territory, Australia, 0872"
"        -31, 225325, 842, 119442"	2395	"Widgiemooltha, Western Australia, Australia, 6443"
"        -32, 59561, 841, 792599"	2397	"LOT 1552, Fagan Road, Salmon Gums, Western Australia, Australia, 6445"
"        -32, 399141, 840, 886741"	2398	"Norseman, Western Australia, Australia, 6443"
"        -29, 246912, 839, 385734"	2399	"Lake Barlee-Youanmi Road, Ularring, Western Australia, Australia, 6436"
"        -30, 602283, 138, 360754"	2401	"LOT 26, Mallee Street, Leigh Creek, South Australia, Australia, 5731"
"        -30, 526899, 137, 564588"	2402	"Andamooka, South Australia, Australia, 5722"
"        -30, 432218, 136, 861034"	2403	"LOT 1516, Olympic Way North, Olympic Dam, South Australia, Australia, 5725"
"        -30, 411772, 136, 831235"	2405	"LOT 3, Charlton Road, Olympic Dam, South Australia, Australia, 5725"
"        -30, 871482, 136, 037516"	2406	"Glendambo, South Australia, Australia, 5710"
"        -29, 430833, 137, 353021"	2407	"Oodnadatta Track, Andamooka, South Australia, Australia, 5722"
"        -29, 395954, 137, 327057"	2408	"South Australia, Australia"
"        -29, 442718, 137, 302596"	2409	"Oodnadatta Track, Andamooka, South Australia, Australia, 5722"
"        -29, 440626, 137, 150075"	2410	"Oodnadatta Track, Andamooka, South Australia, Australia, 5722"
"        -29, 47534, 138, 198261"	2411	"Birdsville Track, Marree, South Australia, Australia, 5733"
"        -29, 810059, 137, 842407"	2412	"Oodnadatta Track, Marree, South Australia, Australia, 5733"
"        -28, 368728, 139, 261617"	2413	"Moomba, South Australia, Australia, 5710"
"        -27, 661466, 140, 119237"	2414	"Moomba, South Australia, Australia, 5710"
"        -29, 98529, 146, 43938"	2416	"Kamilaroi Highway, Bourke, New South Wales, Australia, 2840"
"        -28, 691285, 144, 344854"	2418	"Thargomindah Hungerford Road, Hungerford, Queensland, Australia, 4493"
"        -29, 183134, 130, 468607"	2419	"Maralinga, South Australia, Australia, 5710"
"        -29, 660032, 123, 401393"	2421	"Plumridge Lakes, Western Australia, Australia, 6431"
"        -25, 583034, 120, 054683"	2422	"Kumarina, Western Australia, Australia, 6642"
"        -25, 56515, 119, 922504"	2423	"Kumarina, Western Australia, Australia, 6642"
"        -26, 139933, 113, 248739"	2426	"Western Australia, Australia"
"        -22, 658631, 113, 669481"	2430	"Yardie Creek Road, Ningaloo, Western Australia, Australia, 6701"
"        -21, 714075, 115, 093755"	2431	"82, Onslow Road, Onslow, Western Australia, Australia, 6710"
"        -21, 586993, 115, 474414"	2432	"Peedamulla, Western Australia, Australia, 6710"
"        -21, 43803, 115, 58329"	2433	"Peedamulla, Western Australia, Australia, 6710"
"        -20, 865008, 115, 339703"	2434	"Western Australia, Australia"
"        -20, 357885, 118, 619701"	2435	"Great Northern Highway, Port Hedland, Western Australia, Australia, 6721"
"        -20, 344184, 118, 734027"	2436	"LOT 167, Madigan Road, Pippingarra, Western Australia, Australia, 6722"
"        -20, 286673, 118, 948732"	2437	"LOT 252, Great Northern Highway, Strelley, Western Australia, Australia, 6721"
"        -17, 139027, 122, 273212"	2438	"Vehicular Track, Dampier Peninsula, Western Australia, Australia, 6725"
"        -69, 746959, 10, 463253"	2439	Antarctica
"        40, 165334, 49, 291894"	2442	"Baku-Alat-Gazakh-Georgia Highway, Baku, Azerbaijan"
"        43, 390624, 4, 727092"	2443	"13, Rue Balard, Arles, Bouches-du-Rhone, Provence-Alpes-CÃ´te d'Azur, France, 13129"
"        43, 51482, 4, 131888"	2444	"18, Rue Amiral de Grasse, Le Grau-du-Roi, Gard, Languedoc-Roussillon, France, 30240"
"        43, 534657, 4, 157954"	2446	"Unnamed Road, Le Grau-du-Roi, Gard, Languedoc-Roussillon, France, 30240"
"        43, 525883, 4, 208058"	2447	"Unnamed Road, Aigues-Mortes, Gard, Languedoc-Roussillon, France, 30220"
"        29, 175169, 30, 305446"	2448	"Tutun - Wadi El Rayyan - Wadi Hitan Road, Faiyum, Egypt"
        		
